Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","T1 [°C]","Aux [°C]","Motherboard [°C]","CPU [°C]","VCC3V [V]","Vcore [V]","VIN2 [V]","+5V [V]","+12V [V]","VIN5 [V]","VIN6 [V]","+3.3V [V]","VBAT [V]","CPU [RPM]","Chassis1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.2.2017,15:16:16.484,5231,4635,53.0,4866,3272,59.7,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,83,80,78,27,22,25,27,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,70,57.218,49.402,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.312,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2063,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.117,2992,249,76,75,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.6,99.9,97.0,108.2,108.2,238,212,54,8.0,6,1,0.082,0.077,0,
13.2.2017,15:16:18.548,5233,4633,53.0,4862,3276,59.7,0.0,1.206,1.206,1.206,1.201,3599.7,3599.7,3599.7,3599.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,82,81,78,31,23,24,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,70,56.341,48.610,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9,8.00,11,11,11,28,208,1,48,55,30,80,3.328,1.128,0.024,5.087,11.880,0.736,1.048,3.328,3.280,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.000,2992,249,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.6,99.6,97.0,108.1,108.1,238,212,54,8.0,6,1,0.276,0.100,0,
13.2.2017,15:16:20.663,5226,4640,52.9,4858,3280,59.6,0.0,1.201,1.201,1.201,1.201,3599.7,3599.7,3599.7,3599.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,81,80,78,28,24,25,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,57.234,49.422,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9,8.00,11,11,11,28,208,1,48,55,30,81,3.328,1.128,0.024,5.087,11.880,0.736,1.040,3.328,3.296,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.001,0.000,2992,249,76,76,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.6,99.7,97.0,108.5,108.5,238,212,54,8.0,6,1,0.362,0.101,0,
13.2.2017,15:16:22.730,5215,4651,52.8,4852,3286,59.6,0.0,1.201,1.201,1.196,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,80,81,78,30,25,24,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,70,57.003,49.221,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.344,1.128,0.024,5.087,11.880,0.744,1.040,3.328,3.296,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,3.7,3.7,0.003,1.290,2992,251,76,75,1.200,2790,1188.9,1502.3,540.0,97.0,80.0,0.0,1.0,11.6,99.5,97.0,107.4,107.4,238,212,54,8.0,6,1,0.028,0.020,0,
13.2.2017,15:16:24.851,5232,4634,53.0,4862,3277,59.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,81,81,77,27,24,24,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,57.027,49.198,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.328,1.136,0.024,5.129,11.880,0.736,1.048,3.344,3.280,2051,2664,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.8,0.8,0.000,0.614,2992,252,76,75,1.200,2760,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.6,100.0,97.0,107.7,107.7,238,212,58,8.0,6,1,0.198,1.029,0,
13.2.2017,15:16:26.915,5237,4629,53.0,4863,3275,59.7,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,80,79,78,30,25,26,27,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,69,56.145,48.336,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,80,3.328,1.128,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.000,2992,252,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.3,100.0,97.0,108.2,108.2,232,206,54,8.0,6,1,0.000,0.000,0,
13.2.2017,15:16:29.047,5233,4633,53.0,4866,3272,59.7,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,80,80,77,27,25,25,28,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,56.664,48.863,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,80,3.328,1.136,0.024,5.129,11.792,0.736,1.048,3.328,3.296,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,0.1,0.2,0.191,0.359,2992,253,76,75,1.200,2760,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.3,99.7,97.0,107.9,107.9,232,206,54,8.0,6,1,0.000,0.000,0,
13.2.2017,15:16:31.104,5227,4639,52.9,4864,3274,59.7,0.0,1.201,1.201,1.201,1.196,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,81,80,78,30,24,25,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,57.207,49.365,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9,8.00,11,11,11,28,208,1,48,55,30,81,3.344,1.128,0.024,5.129,11.880,0.736,1.040,3.328,3.280,2051,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.1,0.1,0.000,0.510,2992,254,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.3,100.0,97.0,107.8,107.8,232,206,54,8.0,6,1,0.191,0.052,0,
13.2.2017,15:16:33.243,5225,4641,52.9,4863,3276,59.7,0.0,1.201,1.201,1.201,1.201,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,82,81,78,27,23,24,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,70,56.840,49.052,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9,8.00,11,11,11,28,208,1,48,55,30,81,3.328,1.128,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.2,0.2,0.000,0.765,2992,256,76,75,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.3,100.0,97.0,108.1,108.1,232,206,54,8.0,6,1,0.576,0.134,0,
13.2.2017,15:16:35.315,5227,4639,52.9,4861,3277,59.7,0.0,1.201,1.196,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,81,80,79,29,24,25,26,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,57.370,49.542,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.328,1.136,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.007,0.031,2992,256,76,76,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.4,100.0,97.0,108.2,108.2,233,207,54,8.0,6,1,0.355,0.536,0,
13.2.2017,15:16:37.504,5227,4639,52.9,4860,3278,59.7,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,82,81,79,27,23,24,26,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,57.136,49.309,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.328,1.136,0.024,5.129,11.880,0.736,1.048,3.328,3.280,2063,2722,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.018,2992,256,76,76,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.3,100.0,97.0,108.1,108.1,232,206,55,8.0,6,1,0.027,0.035,0,
13.2.2017,15:16:39.563,5260,4606,53.3,4889,3250,60.0,0.0,1.201,1.201,1.201,1.201,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,80,80,76,30,25,25,29,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,70,54.237,46.515,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,79,3.344,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.280,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.8,0.8,0.000,0.410,2992,257,76,75,1.200,2760,1188.9,1502.3,540.0,98.0,81.0,0.0,1.0,11.4,100.0,97.0,106.9,106.9,234,208,55,8.0,6,1,0.101,0.000,0,
13.2.2017,15:16:41.626,5248,4618,53.1,4879,3260,59.9,0.0,1.201,1.201,1.201,1.201,3599.8,3599.8,3599.8,3599.8,100.0,99.2,100.0,100.0,100.0,100.0,99.8,100.0,36,36,36,36,76,79,79,77,29,26,26,28,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,70,56.233,48.438,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,80,3.328,1.136,0.024,5.129,11.880,0.728,1.040,3.328,3.296,2051,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.045,2992,257,76,76,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.0,100.0,97.0,106.9,106.9,226,200,53,8.0,6,1,0.346,0.194,0,
13.2.2017,15:16:43.691,5243,4623,53.1,4876,3262,59.9,0.0,1.201,1.201,1.201,1.201,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,82,82,78,30,23,23,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,56.600,48.794,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.328,1.136,0.024,5.129,11.880,0.736,1.032,3.312,3.296,2057,2692,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,1.2,1.2,0.000,0.052,2992,257,76,76,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.0,100.0,97.0,108.1,108.1,226,200,53,8.0,6,1,0.028,0.059,0,
13.2.2017,15:16:45.822,5231,4635,53.0,4869,3269,59.8,0.0,1.201,1.201,1.201,1.201,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,83,80,77,27,22,25,28,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,70,56.898,49.102,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.312,1.136,0.024,5.129,11.880,0.736,1.032,3.328,3.280,2057,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.008,2992,257,76,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.1,99.2,97.0,108.4,108.4,226,200,54,8.0,6,1,0.158,0.147,0,
13.2.2017,15:16:47.887,5218,4648,52.8,4861,3277,59.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,81,82,78,30,24,23,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,71,57.369,49.539,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.328,1.136,0.024,5.087,11.880,0.736,1.056,3.328,3.296,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.062,2992,257,76,76,1.200,2760,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.0,99.9,97.0,108.0,108.0,226,200,54,8.0,6,1,2.231,0.182,0,
13.2.2017,15:16:49.951,5229,4638,52.9,4863,3275,59.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,79,82,81,78,26,23,24,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,57.067,49.249,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,81,3.328,1.128,0.024,5.129,11.880,0.736,1.048,3.296,3.296,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.4,1.2,1.6,0.396,0.057,2993,257,76,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.1,100.0,97.0,108.2,108.2,227,201,54,8.0,6,1,0.814,0.026,0,
13.2.2017,15:16:52.092,5217,4650,52.8,4853,3285,59.6,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,82,80,79,29,23,25,26,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,71,57.154,49.519,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,81,3.328,1.128,0.024,5.129,11.792,0.744,1.040,3.328,3.280,2063,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.001,2993,257,76,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,100.0,97.0,108.3,108.3,226,200,54,8.0,6,1,0.027,0.019,0,
13.2.2017,15:16:54.155,5212,4654,52.8,4851,3287,59.6,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,83,81,79,29,22,24,26,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,72,57.728,50.262,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,82,3.328,1.128,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2057,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,0.0,0.1,0.065,0.001,2993,257,76,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,100.0,97.0,108.1,108.1,226,200,54,8.0,6,1,0.028,0.261,0,
13.2.2017,15:16:56.220,5218,4648,52.8,4859,3279,59.7,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,82,80,79,30,23,25,26,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,71,57.903,50.423,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,82,3.328,1.136,0.024,5.129,11.880,0.736,1.048,3.312,3.280,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.1,0.1,0.000,0.107,2993,257,76,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,100.0,97.0,108.2,108.2,226,200,54,8.0,6,1,0.441,0.592,0,
13.2.2017,15:16:58.360,5217,4649,52.8,4859,3279,59.7,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,84,82,82,28,21,23,23,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,71,58.104,50.613,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,82,3.312,1.128,0.024,5.129,11.792,0.736,1.040,3.328,3.296,2063,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.018,2993,257,77,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,99.9,97.0,108.5,108.5,226,200,54,8.0,6,1,0.094,0.143,0,
13.2.2017,15:17:0.425,5219,4647,52.8,4859,3280,59.6,0.0,1.201,1.201,1.201,1.206,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,82,82,80,30,23,23,25,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,72,58.211,50.747,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,83,3.328,1.128,0.024,5.087,11.880,0.736,1.040,3.328,3.280,2057,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.032,2993,257,76,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.0,100.0,97.0,108.3,108.3,226,200,54,8.0,6,1,0.174,0.829,0,
13.2.2017,15:17:2.561,5220,4646,52.9,4859,3280,59.7,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,83,82,82,27,22,23,23,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,72,58.327,50.851,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,82,3.328,1.128,0.024,5.129,11.880,0.736,1.040,3.328,3.280,2046,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.001,2993,257,76,76,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,100.0,97.0,108.2,108.2,226,200,54,8.0,6,1,0.829,0.831,0,
13.2.2017,15:17:4.628,5218,4648,52.8,4859,3280,59.6,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,83,83,82,28,22,22,23,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,84,84,71,58.413,51.160,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,83,3.328,1.120,0.024,5.129,11.880,0.744,1.040,3.328,3.280,2051,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.001,2993,257,77,76,1.200,2730,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.0,100.0,97.0,108.8,108.8,226,200,54,8.0,6,1,0.142,0.133,0,
13.2.2017,15:17:6.751,5225,4641,52.9,4861,3277,59.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,79,84,82,81,26,21,23,24,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,84,84,72,58.660,51.541,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,83,3.328,1.128,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2057,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.005,2993,257,76,76,1.200,2730,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.1,99.4,97.0,108.5,108.5,227,201,54,8.0,6,1,0.061,0.051,0,
13.2.2017,15:17:8.815,5219,4647,52.8,4860,3279,59.7,0.0,1.201,1.201,1.196,1.206,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,83,83,83,28,22,22,22,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,72,58.779,51.666,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,56,30,83,3.328,1.128,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2057,2664,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.002,2993,257,77,76,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.1,100.0,97.0,108.5,108.5,227,201,54,8.0,6,1,0.056,0.051,0,
